,lat,lon,color
0,38.833333333333336,118.16666666666669,ca
1,38.666666666666664,118.16666666666669,ca
2,38.833333333333336,118.33333333333331,ca
3,39.0,118.16666666666669,ca
4,38.833333333333336,118.0,ca
5,38.666666666666664,118.33333333333331,ca
6,38.666666666666664,118.0,ca
7,39.0,118.0,ca
8,39.166666666666664,118.33333333333331,ca
9,39.166666666666664,118.0,ca
10,39.0,117.83333333333331,ca
11,38.666666666666664,117.83333333333331,ca
12,38.5,118.0,ca
13,38.5,118.33333333333331,ca
14,38.666666666666664,118.5,ca
15,38.5,118.5,ca
16,38.5,118.16666666666669,ca
17,38.833333333333336,118.5,ca
18,38.833333333333336,118.66666666666669,ca
19,38.333333333333336,118.16666666666669,ca
20,38.333333333333336,118.5,ca
21,38.5,118.66666666666669,ca
22,38.333333333333336,118.66666666666669,ca
23,38.333333333333336,118.33333333333331,ca
24,38.666666666666664,118.66666666666669,ca
25,38.666666666666664,118.83333333333331,ca
26,38.166666666666664,118.33333333333331,ca
27,38.166666666666664,118.66666666666669,ca
28,38.333333333333336,118.83333333333331,ca
29,38.166666666666664,118.83333333333331,ca
30,38.166666666666664,118.5,ca
31,38.5,118.83333333333331,ca
32,38.5,119.0,ca
33,38.166666666666664,119.0,ca
34,38.333333333333336,119.0,ca
35,38.333333333333336,119.16666666666669,ca
36,37.833333333333336,119.0,ca
37,38.0,119.16666666666669,ca
38,37.666666666666664,119.0,ca
39,37.833333333333336,119.16666666666669,ca
40,37.666666666666664,119.16666666666669,ca
41,38.0,119.33333333333331,ca
42,38.166666666666664,119.16666666666669,ca
43,37.5,119.16666666666669,ca
44,37.666666666666664,119.33333333333331,ca
45,37.5,119.33333333333331,ca
46,37.5,119.0,ca
47,37.833333333333336,119.33333333333331,ca
48,37.833333333333336,119.5,ca
49,37.333333333333336,119.33333333333331,ca
50,37.5,119.5,ca
51,37.333333333333336,119.5,ca
52,37.333333333333336,119.16666666666669,ca
53,37.666666666666664,119.5,ca
54,37.666666666666664,119.66666666666669,ca
55,37.166666666666664,119.16666666666669,ca
56,37.166666666666664,119.5,ca
57,37.333333333333336,119.66666666666669,ca
58,37.166666666666664,119.33333333333331,ca
59,37.5,119.66666666666669,ca
60,37.5,119.83333333333331,ca
61,38.166666666666664,118.16666666666669,ca
62,38.333333333333336,118.0,ca
63,38.833333333333336,118.83333333333331,ca
64,39.0,118.66666666666669,ca
65,38.666666666666664,119.0,ca
66,38.5,119.16666666666669,ca
67,37.166666666666664,119.0,ca
68,37.333333333333336,118.83333333333331,ca
69,38.333333333333336,119.33333333333331,ca
70,38.166666666666664,119.33333333333331,ca
71,38.166666666666664,119.5,ca
72,38.0,119.5,ca
73,38.0,119.66666666666669,ca
74,37.833333333333336,119.66666666666669,ca
75,37.833333333333336,119.83333333333331,ca
76,38.833333333333336,117.83333333333331,ca
77,38.5,117.83333333333331,ca
78,37.666666666666664,119.83333333333331,ca
79,37.666666666666664,120.0,ca
80,37.5,120.0,ca
81,38.666666666666664,119.16666666666669,ca
82,38.833333333333336,119.0,ca
83,38.5,119.33333333333331,ca
84,39.166666666666664,118.5,ca
85,38.333333333333336,119.5,ca
86,38.166666666666664,119.66666666666669,ca
87,38.0,119.83333333333331,ca
88,37.833333333333336,120.0,ca
89,38.333333333333336,117.83333333333331,ca
90,37.666666666666664,120.16666666666669,ca
91,39.0,118.83333333333331,ca
92,38.5,119.5,ca
93,38.666666666666664,119.33333333333331,ca
94,38.333333333333336,119.66666666666669,ca
95,38.166666666666664,119.83333333333331,ca
96,38.0,120.0,ca
97,37.833333333333336,120.16666666666669,ca
98,39.166666666666664,118.66666666666669,ca
99,38.833333333333336,119.16666666666669,ca
100,38.333333333333336,119.83333333333331,ca
101,38.5,119.66666666666669,ca
102,38.166666666666664,120.0,ca
103,39.0,119.0,ca
104,38.0,120.16666666666669,ca
105,38.5,117.66666666666669,ca
106,38.666666666666664,119.5,ca
107,37.833333333333336,120.33333333333331,ca
108,38.666666666666664,117.66666666666669,ca
109,38.833333333333336,119.33333333333331,ca
110,38.166666666666664,120.16666666666669,ca
111,38.333333333333336,120.0,ca
112,38.0,120.33333333333331,ca
113,39.0,119.16666666666669,ca
114,38.5,119.83333333333331,ca
115,37.833333333333336,120.5,ca
116,38.666666666666664,119.66666666666669,ca
117,39.166666666666664,119.0,ca
118,38.833333333333336,119.5,ca
119,38.0,120.5,ca
120,38.166666666666664,120.33333333333331,ca
121,38.333333333333336,120.16666666666669,ca
122,39.0,119.33333333333331,ca
123,38.5,120.0,ca
124,39.166666666666664,119.16666666666669,ca
125,38.666666666666664,119.83333333333331,ca
126,38.833333333333336,119.66666666666669,ca
127,39.0,119.5,ca
128,38.0,120.66666666666669,ca
129,38.166666666666664,120.5,ca
130,38.333333333333336,120.33333333333331,ca
131,39.166666666666664,119.33333333333331,ca
132,38.5,120.16666666666669,ca
133,38.666666666666664,120.0,ca
134,38.833333333333336,119.83333333333331,ca
135,39.0,119.66666666666669,ca
136,39.166666666666664,119.5,ca
137,38.166666666666664,120.66666666666669,ca
138,38.333333333333336,120.5,ca
139,37.833333333333336,120.66666666666669,ca
140,38.0,120.83333333333331,ca
141,38.5,120.33333333333331,ca
142,38.666666666666664,120.16666666666669,ca
143,38.833333333333336,120.0,ca
144,39.0,119.83333333333331,ca
145,39.166666666666664,119.66666666666669,ca
146,39.333333333333336,119.33333333333331,ca
147,38.333333333333336,120.66666666666669,ca
148,38.5,120.5,ca
149,38.166666666666664,120.83333333333331,ca
150,38.666666666666664,120.33333333333331,ca
151,38.833333333333336,120.16666666666669,ca
152,38.0,121.0,ca
153,39.0,120.0,ca
154,39.166666666666664,119.83333333333331,ca
155,39.333333333333336,119.5,ca
156,38.5,120.66666666666669,ca
157,38.666666666666664,120.5,ca
158,38.833333333333336,120.33333333333331,ca
159,39.0,120.16666666666669,ca
160,38.166666666666664,121.0,ca
161,37.833333333333336,121.0,ca
162,39.166666666666664,120.0,ca
163,39.333333333333336,119.66666666666669,ca
164,39.5,119.33333333333331,ca
165,38.666666666666664,120.66666666666669,ca
166,38.833333333333336,120.5,ca
167,39.0,120.33333333333331,ca
168,38.5,120.83333333333331,ca
169,39.166666666666664,120.16666666666669,ca
170,38.333333333333336,121.0,ca
171,39.333333333333336,119.83333333333331,ca
172,38.166666666666664,121.16666666666669,ca
173,37.833333333333336,121.16666666666669,ca
174,39.5,119.5,ca
175,37.666666666666664,121.16666666666669,ca
176,38.0,121.16666666666669,ca
177,38.0,121.33333333333331,ca
178,37.666666666666664,121.33333333333331,ca
179,39.333333333333336,120.0,ca
180,38.833333333333336,120.66666666666669,ca
181,39.0,120.5,ca
182,39.166666666666664,120.33333333333331,ca
183,38.666666666666664,120.83333333333331,ca
184,38.5,121.0,ca
185,39.5,119.66666666666669,ca
186,37.833333333333336,121.33333333333331,ca
187,37.833333333333336,121.5,ca
188,37.5,121.5,ca
189,38.333333333333336,121.16666666666669,ca
190,38.166666666666664,121.33333333333331,ca
191,38.0,121.5,ca
192,37.666666666666664,121.5,ca
193,39.333333333333336,120.16666666666669,ca
194,39.5,119.83333333333331,ca
195,39.0,120.66666666666669,ca
196,39.166666666666664,120.5,ca
197,38.833333333333336,120.83333333333331,ca
198,38.666666666666664,121.0,ca
199,39.666666666666664,119.5,ca
200,37.833333333333336,121.66666666666669,ca
201,37.5,121.66666666666669,ca
202,38.333333333333336,121.33333333333331,ca
203,38.5,121.16666666666669,ca
204,39.5,120.0,ca
205,38.166666666666664,121.5,ca
206,39.333333333333336,120.33333333333331,ca
207,39.666666666666664,119.66666666666669,ca
208,39.0,120.83333333333331,ca
209,39.166666666666664,120.66666666666669,ca
210,38.833333333333336,121.0,ca
211,37.666666666666664,121.66666666666669,ca
212,37.666666666666664,121.83333333333331,ca
213,38.666666666666664,121.16666666666669,ca
214,38.0,121.66666666666669,ca
215,38.5,121.33333333333331,ca
216,39.5,120.16666666666669,ca
217,39.666666666666664,119.83333333333331,ca
218,38.333333333333336,121.5,ca
219,39.333333333333336,120.5,ca
220,37.833333333333336,121.83333333333331,ca
221,37.5,121.83333333333331,ca
222,39.0,121.0,ca
223,39.166666666666664,120.83333333333331,ca
224,38.166666666666664,121.66666666666669,ca
225,38.666666666666664,121.33333333333331,ca
226,39.666666666666664,120.0,ca
227,37.666666666666664,122.0,ca
228,39.5,120.33333333333331,ca
229,38.0,121.83333333333331,ca
230,38.5,121.5,ca
231,39.333333333333336,120.66666666666669,ca
232,39.833333333333336,119.66666666666669,ca
233,38.333333333333336,121.66666666666669,ca
234,39.0,121.16666666666669,ca
235,39.166666666666664,121.0,ca
236,37.833333333333336,122.0,ca
237,39.666666666666664,120.16666666666669,ca
238,39.833333333333336,119.83333333333331,ca
239,39.5,120.5,ca
240,38.166666666666664,121.83333333333331,ca
241,38.666666666666664,121.5,ca
242,39.333333333333336,120.83333333333331,ca
243,38.5,121.66666666666669,ca
244,38.0,122.0,ca
245,37.666666666666664,122.16666666666669,ca
246,39.833333333333336,120.0,ca
247,39.666666666666664,120.33333333333331,ca
248,39.166666666666664,121.16666666666669,ca
249,38.333333333333336,121.83333333333331,ca
250,39.5,120.66666666666669,ca
251,38.666666666666664,121.66666666666669,ca
252,39.333333333333336,121.0,ca
253,37.833333333333336,122.16666666666669,ca
254,38.166666666666664,122.0,ca
255,39.833333333333336,120.16666666666669,ca
256,39.666666666666664,120.5,ca
257,38.5,121.83333333333331,ca
258,39.5,120.83333333333331,ca
259,38.0,122.16666666666669,ca
260,38.833333333333336,121.66666666666669,ca
261,38.333333333333336,122.0,ca
262,39.166666666666664,121.33333333333331,ca
263,39.333333333333336,121.16666666666669,ca
264,39.833333333333336,120.33333333333331,ca
265,38.666666666666664,121.83333333333331,ca
266,39.666666666666664,120.66666666666669,ca
267,40.0,120.0,ca
268,38.166666666666664,122.16666666666669,ca
269,37.833333333333336,122.33333333333331,ca
270,37.5,122.33333333333331,ca
271,39.5,121.0,ca
272,38.5,122.0,ca
273,40.0,120.16666666666669,ca
274,39.833333333333336,120.5,ca
275,38.833333333333336,121.83333333333331,ca
276,39.333333333333336,121.33333333333331,ca
277,38.0,122.33333333333331,ca
278,37.666666666666664,122.33333333333331,ca
279,39.666666666666664,120.83333333333331,ca
280,38.333333333333336,122.16666666666669,ca
281,38.666666666666664,122.0,ca
282,39.5,121.16666666666669,ca
283,40.0,120.33333333333331,ca
284,39.833333333333336,120.66666666666669,ca
285,38.166666666666664,122.33333333333331,ca
286,38.5,122.16666666666669,ca
287,37.833333333333336,122.5,ca
288,37.5,122.5,ca
289,39.666666666666664,121.0,ca
290,38.833333333333336,122.0,ca
291,40.0,120.5,ca
292,38.333333333333336,122.33333333333331,ca
293,38.0,122.5,ca
294,37.666666666666664,122.5,ca
295,38.666666666666664,122.16666666666669,ca
296,39.833333333333336,120.83333333333331,ca
297,37.666666666666664,122.66666666666669,ca
298,37.333333333333336,122.66666666666669,ca
299,39.666666666666664,121.16666666666669,ca
300,38.5,122.33333333333331,ca
301,38.166666666666664,122.5,ca
302,40.0,120.66666666666669,ca
303,40.166666666666664,120.33333333333331,ca
304,38.833333333333336,122.16666666666669,ca
305,39.0,122.0,ca
306,37.833333333333336,122.66666666666669,ca
307,37.5,122.66666666666669,ca
308,39.833333333333336,121.0,ca
309,38.333333333333336,122.5,ca
310,38.666666666666664,122.33333333333331,ca
311,40.166666666666664,120.5,ca
312,38.0,122.66666666666669,ca
313,39.666666666666664,121.33333333333331,ca
314,40.0,120.83333333333331,ca
315,37.666666666666664,122.83333333333331,ca
316,37.166666666666664,122.66666666666669,ca
317,37.333333333333336,122.83333333333331,ca
318,38.5,122.5,ca
319,39.833333333333336,121.16666666666669,ca
320,38.166666666666664,122.66666666666669,ca
321,38.833333333333336,122.33333333333331,ca
322,39.0,122.16666666666669,ca
323,40.166666666666664,120.66666666666669,ca
324,37.833333333333336,122.83333333333331,ca
325,37.5,122.83333333333331,ca
326,40.0,121.0,ca
327,38.666666666666664,122.5,ca
328,38.333333333333336,122.66666666666669,ca
329,38.0,122.83333333333331,ca
330,39.833333333333336,121.33333333333331,ca
331,40.166666666666664,120.83333333333331,ca
332,37.166666666666664,122.83333333333331,ca
333,37.5,123.0,ca
334,37.0,122.83333333333331,ca
335,37.166666666666664,123.0,ca
336,38.5,122.66666666666669,ca
337,38.833333333333336,122.5,ca
338,39.0,122.33333333333331,ca
339,40.0,121.16666666666669,ca
340,38.166666666666664,122.83333333333331,ca
341,37.666666666666664,123.0,ca
342,37.333333333333336,123.0,ca
343,37.0,122.66666666666669,ca
344,36.833333333333336,122.5,ca
345,36.833333333333336,122.83333333333331,ca
346,37.0,123.0,ca
347,37.833333333333336,123.0,ca
348,40.333333333333336,120.66666666666669,ca
349,38.666666666666664,122.66666666666669,ca
350,40.166666666666664,121.0,ca
351,36.666666666666664,122.5,ca
352,36.833333333333336,122.66666666666669,ca
353,36.833333333333336,122.33333333333331,ca
354,36.666666666666664,122.66666666666669,ca
355,36.666666666666664,122.33333333333331,ca
356,36.666666666666664,122.16666666666669,ca
357,36.5,122.33333333333331,ca
358,36.5,122.66666666666669,ca
359,36.666666666666664,122.83333333333331,ca
360,36.5,122.16666666666669,ca
361,36.833333333333336,122.16666666666669,ca
362,36.666666666666664,122.0,ca
363,36.5,122.0,ca
364,36.833333333333336,122.0,ca
365,36.833333333333336,121.83333333333331,ca
366,36.5,121.83333333333331,ca
367,36.333333333333336,122.0,ca
368,36.333333333333336,122.33333333333331,ca
369,36.5,122.5,ca
370,36.333333333333336,121.83333333333331,ca
371,36.666666666666664,121.83333333333331,ca
372,36.5,121.66666666666669,ca
373,36.333333333333336,121.66666666666669,ca
374,36.666666666666664,121.66666666666669,ca
375,36.666666666666664,121.5,ca
376,36.333333333333336,121.5,ca
377,36.166666666666664,121.66666666666669,ca
378,36.166666666666664,122.0,ca
379,36.333333333333336,122.16666666666669,ca
380,38.333333333333336,122.83333333333331,ca
381,36.166666666666664,121.5,ca
382,36.5,121.5,ca
383,36.333333333333336,121.33333333333331,ca
384,36.166666666666664,121.33333333333331,ca
385,36.5,121.33333333333331,ca
386,36.666666666666664,121.33333333333331,ca
387,36.5,121.16666666666669,ca
388,36.166666666666664,121.16666666666669,ca
389,36.0,121.33333333333331,ca
390,36.0,121.66666666666669,ca
391,36.166666666666664,121.83333333333331,ca
392,36.0,121.16666666666669,ca
393,36.333333333333336,121.16666666666669,ca
394,36.166666666666664,121.0,ca
395,36.0,121.0,ca
396,36.333333333333336,121.0,ca
397,36.333333333333336,120.83333333333331,ca
398,36.0,120.83333333333331,ca
399,35.833333333333336,121.0,ca
400,35.833333333333336,121.33333333333331,ca
401,36.0,121.5,ca
402,36.833333333333336,123.0,ca
403,36.666666666666664,121.16666666666669,ca
404,36.166666666666664,120.83333333333331,ca
405,36.0,120.66666666666669,ca
406,35.833333333333336,120.83333333333331,ca
407,35.833333333333336,121.16666666666669,ca
